"praf","pmek","plcg","PIP2","PIP3","p44.42","pakts473","PKA","PKC","P38","pjnk"
-0.808443337808453,-2.5280914410541,-0.201751234987472,1.33903414217427,1.71993548686878,0.199853683899804,-0.72055997063353,-0.45342535457104,-1.39221946693487,0.705048196477598,-1.94892622328805
-1.0329324736527,-2.51936674173041,0.125024276793605,0.43671541230342,0.785844782802757,1.37274025742302,0.422662717798604,-0.392025014560634,-1.11560029897373,1.02354145882456,-2.05704635028418
-2.96014691408177,-1.95716866479451,-0.49655724307368,0.769126918916225,0.266908036597722,-0.421573806380017,-1.1064659736384,0.346405367466974,0.44188352317484,0.112351925645761,-2.11722582304596
-1.20069922471068,-2.51936674173041,0.841728232677472,1.30480711087114,2.07352110695505,-0.521359581098581,-0.593377877979128,0.456788134797357,-0.137769511109015,-0.519686564881922,-2.10174763699411
-0.611713070709888,-2.5280914410541,-0.0547020478532365,-0.378542157844105,-0.0100813104305055,-0.616627116256695,-0.912646953400547,-0.223062588137604,0.398973734846277,0.484118934281182,-0.752595287693922
-0.394180038029037,-2.5280914410541,0.495244162270597,0.913963546442846,1.73117260615977,-0.220667501593758,-1.29334067578483,-0.474677362825837,-1.6564541494778,1.6936611394022,-1.6037912887461
-1.0329324736527,-2.51936674173041,0.241316626783974,0.956846066767589,0.814950068785043,0.438347042104837,-0.485116700393115,-0.230460237124614,-1.75328547833446,-1.92176100894427,-2.1410225277889
-0.263886409862042,-1.0316762269672,0.248448251734512,-0.557927308780155,-0.100734608129362,-0.064896364057965,-0.833982479791653,-0.496353522079796,-1.75328547833446,0.692973651272141,-2.02859044688047
-0.0303031302717887,-1.24983330344255,0.979707805818222,-0.00893953483653067,0.0792097637729328,2.09344702946973,1.3863687341602,2.44496111467459,-1.75328547833446,-3.0446932193516,-2.21698308799403
-0.99658655452256,-2.5280914410541,-1.30809485900228,-1.30654991855502,-0.145687161471284,0.57253664156805,-0.208428037056146,-0.392025014560634,-1.75328547833446,1.17115060343586,-1.60782125691545
-0.976440349526154,-2.5280914410541,0.654084678950736,1.24442309393953,1.69860470682462,-0.256329692252217,-0.853095977257636,-0.406339275027399,-1.75328547833446,1.92578430174466,-1.58005681386222
0.779827676069051,-2.5280914410541,0.720727675348411,0.0138991516102246,-0.132657777610372,-0.213682402313154,-0.947262036348338,-0.312395813366555,-1.75328547833446,-1.0120112059916,-2.21698308799403
-1.13348123579439,-2.36245130084,0.404211736723546,1.04694728222144,1.75198834111403,1.07627704817886,0.138663419584457,0.580083103947586,-1.70328499202682,-3.0446932193516,-1.14835078690995
-0.618403915155809,-1.88923197795037,0.26250460023346,-0.47188274597818,-1.53816178513107,-0.227700756013212,-0.997722656013834,-0.347405241258266,-1.75328547833446,-2.54549082243375,-2.04983560113912
-1.20069922471068,-2.51936674173041,0.543767824270914,-0.285243443412947,-1.00281100411703,-0.447569709570848,-1.02767693052573,-0.521672870727658,-1.75328547833446,-0.148387713885489,-0.653701558336231
-2.04604752034782,-2.51936674173041,0.28982428892033,0.614172118040465,1.23721684184753,2.25033074838234,1.37754565943841,2.25703059965474,-1.75328547833446,0.47147804172823,-1.38294343236109
-0.628535288850715,-2.32089716175041,0.550764822224495,-0.795820793260631,1.36198372324209,1.59913421073195,0.846319159878611,1.37417288814639,-1.75328547833446,1.66813049858007,-1.79486615568678
-0.986458597648943,-2.51936674173041,-0.06547146603036,1.00877481104419,0.598243444530863,-2.30342560860118,-3.62242248903549,-2.08526406007312,-1.55939539762737,-3.0446932193516,-1.12716904720288
0.792092170567224,-2.51936674173041,0.894247966718202,0.749933913162593,1.28938526229451,0.331898496104919,-0.593377877979128,-0.11721252904177,-1.75328547833446,-1.8146385579772,-1.38294343236109
0.287722653475488,-1.11013014153435,-0.0819194145510171,-0.762701260179831,-0.270393310421777,-0.632387014013161,-1.29334067578483,-0.502627535847488,-1.75328547833446,-3.03428135217314,-1.49897776848055
-0.272891601007129,-2.51936674173041,-2.66778754274081,-1.21362868660855,-2.10003081672359,-0.672388413653473,-1.98512514820008,-0.304465619069649,-1.75328547833446,-3.03428135217314,-1.81054121380578
-0.541257742734837,-2.51936674173041,-0.157633663641833,0.193794070193041,0.408384789405104,-0.256329692252217,-1.27410549838041,-0.283579498763704,-1.75328547833446,-3.0446932193516,-1.58788490409215
-4.55353550180533,-2.5280914410541,0.841728232677472,0.837999511266397,1.36198372324209,-0.934732103709996,-1.03529938780299,0.0433834131751529,-1.75328547833446,-1.4006163056201,-1.46154019750061
-0.859625543472762,-2.5280914410541,0.219492072478546,0.576056106249908,0.843377532039494,0.376531676169363,-0.403950547614988,-0.201140264016126,-1.30266200591171,-3.0446932193516,-1.01728770673046
-1.61418584471946,-2.51936674173041,0.0499249363468363,1.26504507369625,1.03551014083128,0.0491164745237994,-0.583476608220618,-0.417924380775116,-1.75328547833446,-3.03428135217314,-2.19085495435334
-1.16344114479247,-2.51936674173041,0.269431844863614,-0.441352944361045,0.201264679376905,-1.61292114265031,-1.49476689197748,-0.312395813366555,-1.43900793864351,0.132249746457331,-1.49897776848055
-0.99658655452256,-2.5280914410541,-1.62266625569186,-1.35822489609768,0.302813741251694,1.04819652470188,0.492340272337557,1.29213145695513,-1.75328547833446,-0.0886955722887319,-1.86522674828627
0.0208208899475123,-2.51936674173041,1.11516484646229,0.844906127004654,2.24634135395776,-0.927497711956366,-1.76406816117886,-0.0772979136550402,-0.297503506147037,-0.278706631774289,-0.840435004144407
-0.97147166151061,-2.51936674173041,-0.543350656110896,-0.42662075361814,0.248529808331997,-0.766195198703763,-1.66991798590298,-0.447428477039195,-1.75328547833446,-2.47492020933198,-2.21698308799403
-0.575786485228631,-2.33450414738858,0.694842468506543,-0.300462322538964,-0.270393310421777,0.199853683899804,-0.654951111827701,-0.237904128976094,-1.75328547833446,1.38745853986199,-1.85958030519341
-0.645680744036576,-2.51936674173041,0.612888985383154,0.932627775145478,1.55001448986285,-0.672388413653473,-0.766790705357903,-0.215710490491866,-1.75328547833446,-3.0446932193516,-1.54954072825909
-0.254974626069244,-2.42152716313765,-1.40378974312502,0.292392490424917,-0.571803325395928,1.59913421073195,0.731518762641314,0.946821577078117,-1.75328547833446,-3.03428135217314,-2.21698308799403
-0.239598284034656,-2.5280914410541,-0.566784877966434,-0.542741605599849,-2.53932539406607,-0.172745406763074,-0.623688775575566,0.257690066054619,-1.75328547833446,-3.03428135217314,-1.87091475130579
-2.37492321861907,-2.43701648836858,0.720727675348411,-0.290277093592666,-0.844353093046505,0.715857195672068,0.0253223476963278,0.188157443542036,-1.75328547833446,-3.0446932193516,-2.04983560113912
0.215233214951942,-2.5280914410541,-0.367575075667182,-0.795820793260631,0.531009373284308,-1.7315726814053,-1.56660501784635,-0.208403268945293,-1.75328547833446,-0.663806644371243,-1.20425253284372
-0.248350982495051,-1.88923197795037,0.204570309320199,-0.321323187135091,0.1469309261541,-0.733901621566921,-1.49476689197748,-0.193920831483168,-1.75328547833446,-2.08338016756271,-1.94263956887916
-1.49522132834074,-2.46893746299188,-0.488082150012331,-0.547762579626413,-0.300129055101928,-0.323859842363402,-0.665592901712019,-0.397728759473896,-1.75328547833446,0.0792228777630001,-1.54954072825909
-2.31107321951991,-2.5280914410541,0.646039842865714,-0.936059730108136,1.18707829744212,2.1389815589283,1.23999313358923,1.88708906675658,-0.677073545449918,0.118384134833832,-1.34802472536246
-1.17569757078495,-2.35537024654953,0.901226622605279,1.43403766165433,1.93681658830213,-0.843429972230727,-1.16526809817253,-0.201140264016126,-1.75328547833446,-2.75803690707637,-1.83739878788929
-0.324177075489013,-2.5280914410541,0.564551880608302,1.67078539702589,2.3564685672131,-1.49504571845034,-1.11467282042888,0.230294113984549,-1.75328547833446,-0.797795310815498,-1.43226488262933
-0.859625543472762,-2.22580463971503,-0.0874826129224404,-0.295349837778069,0.570394713467777,0.356471351657424,-0.198492185031842,-0.0134611766278289,-1.75328547833446,0.899071470220423,-2.21698308799403
-0.752161558831084,-2.51936674173041,0.312909553399073,-0.445625513833667,1.02342682426027,0.209180993347414,-0.476245202986334,-0.320380798602065,-1.75328547833446,-1.09635149154806,-2.21698308799403
-1.24610994601579,-2.51936674173041,0.713431336719865,-0.0861393451495204,0.396207357299154,0.863669221040512,0.350062325706495,0.70932990660085,-0.896017246183484,-0.76196332771202,-1.7897115518709
-0.932657187995488,-2.51936674173041,-1.88353868925335,-0.894380503051538,-0.58055749622938,-0.0293652787705423,-0.498577454388203,-0.0280725617489766,-1.75328547833446,-1.28198258454787,-1.88241780116648
-0.307525866017541,-2.50219893258023,0.296495831814168,0.0634190769268046,0.171946899729209,-0.53757090495133,-0.821434132843349,-0.237904128976094,-1.75328547833446,-3.03428135217314,-1.64086484083083
-0.402025997328054,-2.36245130084,0.445823079859471,-0.378542157844105,-0.436392982270912,-1.04889679613249,-0.665592901712019,-0.515286673688982,-1.75328547833446,-3.0446932193516,-2.21698308799403
-0.663161504654554,-2.51936674173041,0.0817756164629805,0.938752292049887,1.57072328493043,-0.339499634452131,-1.39484784256604,-0.468562965066026,-1.11560029897373,2.34000782348638,-1.33395654597747
-4.55353550180533,-2.13584974553413,1.36163109787748,1.42735682498154,2.23675581875075,-0.904713992598816,-1.14813890011603,-0.186744341905977,-1.59431579990057,-3.0446932193516,-2.21698308799403
-0.680990316298378,-1.33921498885108,0.0117720732649566,-0.140287948024428,-0.100734608129362,-1.90344640986087,-1.56660501784635,-0.406339275027399,-1.59431579990057,-0.0752188925690002,-1.68431998281443
-0.744399588875001,-2.28788571320796,1.19872040639812,1.5027134314687,2.53822880864877,-0.616627116256695,-1.44926738895997,-0.223062588137604,-1.75328547833446,-0.55576682694071,-2.21698308799403
-0.532069969740229,-2.51936674173041,0.742159993162828,1.15166617407564,2.56889345731213,0.151951605814292,-1.08221459676348,-0.304465619069649,-0.00164925126883442,1.67820792325369,-2.18233116364963
0.343535600214493,-2.28144855900085,-0.488082150012331,0.875250869183582,-0.113394639821729,-0.146335066736203,-0.840314411258177,-0.447428477039195,-1.75328547833446,0.692973651272141,-2.01473875116819
0.965350493742659,-2.5280914410541,0.161890912754825,0.576056106249908,-0.255821651965618,-0.152874268249724,-1.50643147154987,-0.193920831483168,-1.75328547833446,-3.0446932193516,-1.91798816880492
0.0942626810444449,-2.5280914410541,0.522346755273195,-0.332010139524101,-0.39451449426341,2.2747185155301,1.594521137978,2.24251561750905,-1.70328499202682,-3.0446932193516,-2.06432350303925
-1.2070545151568,-2.36959702299179,0.467055268170586,0.476882161591424,0.806291197250686,-0.263614642375656,-1.55431558565904,-0.515286673688982,-1.61241493339211,0.771435606364654,-1.65364048753267
-0.717746773096984,-2.51936674173041,-1.21510786075493,-1.77245921406995,4.96130114776658,0.356471351657424,-0.39173773849255,-0.230460237124614,-1.75328547833446,-3.0446932193516,-1.71629668347905
-0.307525866017541,-1.89690900847095,0.0862160927359825,0.454198789522961,0.358897849753349,-0.293289052243322,-0.853095977257636,-0.37789114264873,-0.961373385173969,0.157254774485,-0.982496534440495
-0.932657187995488,-2.51936674173041,0.189337068726473,-0.0911128531101625,0.191574816853128,0.376531676169363,-0.568808113649925,-0.146859783749837,-1.75328547833446,-2.43076902938237,-2.21698308799403
-0.0632533734952301,-2.51936674173041,-0.00305335173226115,-0.384358543666415,0.275989055844094,-0.568830056000138,-0.99036455482503,-0.215710490491866,-1.75328547833446,-1.1812493751213,-1.52022695651098
-0.99658655452256,-2.51936674173041,0.341542517104565,-0.420409676646567,-2.53932539406607,-0.447569709570848,-1.16526809817253,-0.502627535847488,-1.75328547833446,-1.80673405365769,-2.20817899278115
-0.618403915155809,-2.51936674173041,-0.0600675257101932,-0.183262222758943,0.333347340198618,-0.355386167300208,-0.412179676517221,-0.021790114114674,-1.75328547833446,0.588680212421887,-2.00790331402402
-0.601770110495491,-2.5280914410541,0.389781769240442,-0.441352944361045,0.591341849924146,0.456967996001374,-0.159784441725921,-0.304465619069649,-1.75328547833446,0.261746350680339,-2.21698308799403
-0.575786485228631,-2.5280914410541,0.059165377968089,0.787853637907015,1.07573859674828,-0.256329692252217,-1.40552376536381,-0.296589311516062,-1.75328547833446,1.70461881748682,-1.82654295702947
0.280758276352056,-2.26245193016038,-0.575099642455211,-1.34508207790179,-2.53932539406607,-0.396237976484337,-0.968592875587095,-0.186744341905977,-1.75328547833446,-1.67368343036121,-2.20817899278115
