"praf","pmek","plcg","PIP2","PIP3","p44.42","pakts473","PKA","PKC","P38","pjnk"
-1.37646521221955,-0.485286978154365,-1.44008658917964,-1.91319707381572,-0.747012431505418,0.225006178419832,-0.117418310557676,-0.904007634831052,-2.10195396313662,-2.10454232897488,-0.953406675574106
-1.22906461292852,0.766936577707398,-1.21016737593066,-1.4860196898077,-0.49761399062644,0.329049847685634,-0.0688441215895566,-0.822443628332942,-2.06103842880268,-1.57900880624902,-1.46155645925343
-1.30662880538411,-0.814408820267991,-1.72167120369757,0.586919712590193,-0.453436386841811,0.0187502744978898,-0.436281427620968,-0.998776944387612,0.711034901198583,1.01481085559885,-1.3397281749364
-1.72857247681279,-0.856298015972644,-2.33238318840925,-2.42877691090361,-3.26085843924605,-0.894727127642454,-0.326304002594449,1.05957749964508,-2.08531165864391,-0.875888318107399,-0.93121649401219
-1.69561884294938,-2.18236843360136,-1.1210404750997,-1.41131333071515,-0.89028464797451,-0.308700837118969,-0.881754193899424,-0.362909081932941,-1.15572653433262,-1.07728194150193,-0.811015318375857
-1.70854147861359,-1.35757410395554,-2.41912541308263,0.78670638334091,0.246394256938188,-0.693393668463082,-0.881754193899424,0.391536221756584,-1.63152210111339,-2.23328344703328,0.387310752650383
-0.511950114616034,-0.401525914324205,0.657957887392503,-1.11922579794091,-1.62684636129089,-1.01070468162878,-1.89677707030171,-0.157271455373974,0.641610276877979,1.05411424929131,0.331003124753209
-1.14492659091072,-0.401525914324205,-0.469185119553972,0.597506431381621,-2.32507498069562,-1.51831831457178,-0.853188102884501,1.16648600785141,-0.727749273637203,-1.36436011478271,0.449830933274492
-0.322437105902229,-0.609634486206972,-0.582666767427455,0.516352358835311,-0.0782527248378097,-0.538503156659683,-0.955901849918654,-0.534744690317405,-0.204200002417099,-0.367778816583128,0.795339809733962
-1.28967100796633,-0.78364234528862,-0.592026138579211,-0.0578329173001797,-0.112706338207541,0.0325676877467758,-0.340788892607114,-1.64622589580501,-0.232892697613339,-0.150576638194357,0.871218265173196
-0.0911378789307061,-1.14407119541804,-1.04650727523616,0.257174564094942,-0.124360504940704,-0.72667543326173,-0.791021247680985,1.29040227632985,-1.65106877424062,-2.23552121664748,-1.89420810169241
0.0332326253585455,-0.0666283514543332,-1.65810825910573,0.527413858987496,-0.192092316398761,-1.27634038101786,-1.5242743402177,1.21262420032131,-2.10195396313662,-2.10822170994104,-2.67863760554819
-0.70508497730497,-0.353097641125212,-0.612521728232905,0.488355714579992,-1.21508511875991,0.362112263814343,0.140846268391097,-0.093672245744229,-1.5129296401719,-0.293873219506418,1.3904294758997
